1,1,1,2,-6.653281e-07,3.3327524e-08,0.0
1,1,1,3,-1.0521399e-06,5.2674295e-08,0.0
1,1,1,4,-1.2562887e-06,6.287519e-08,0.0
1,1,1,5,-1.8460705e-06,9.2310074e-08,0.0
1,1,1,6,-2.042405e-06,1.02099875e-07,0.0
1,1,1,7,-2.2821914e-06,1.14047e-07,0.0
1,1,1,8,-2.6959242e-06,1.3463796e-07,0.0
1,1,1,1,4.223314e-05,-2.3789235e-06,0.0
1,1,1,2,4.2028427e-05,-2.365632e-06,0.0
1,1,1,3,4.1809166e-05,-2.3514094e-06,0.0
1,1,1,4,4.142929e-05,-2.326804e-06,0.0
1,1,1,1,-8.918163e-06,4.4059198e-07,0.0
1,1,1,2,-9.49551e-06,4.686226e-07,0.0
1,1,1,3,-9.702002e-06,4.786343e-07,0.0
1,1,1,4,-1.00790785e-05,4.9689334e-07,0.0
1,1,1,1,2.0085125e-05,-1.0365111e-06,0.0
1,1,1,2,1.9691084e-05,-1.0148269e-06,0.0
1,1,1,3,1.9482799e-05,-1.0033946e-06,0.0
1,1,1,4,1.9259547e-05,-9.9116e-07,0.0
1,1,1,1,3.261505e-05,-1.7673628e-06,0.0
1,1,1,2,3.2413387e-05,-1.7548318e-06,0.0
1,1,1,3,3.2197102e-05,-1.7414222e-06,0.0
1,1,1,4,3.1742195e-05,-1.7133225e-06,0.0
1,1,1,5,3.1554177e-05,-1.7017501e-06,0.0
1,1,1,6,3.052444e-05,-1.6387894e-06,0.0
1,1,1,7,3.030627e-05,-1.6255417e-06,0.0
1,1,1,8,3.0102452e-05,-1.6131926e-06,0.0
1,1,1,9,2.9504481e-05,-1.5771184e-06,0.0
1,1,1,10,2.8927254e-05,-1.5427377e-06,0.0
1,1,1,11,2.8554314e-05,-1.5206369e-06,0.0
1,1,1,12,2.8181134e-05,-1.4985872e-06,0.0
1,1,1,13,2.780772e-05,-1.4765901e-06,0.0
1,1,1,14,2.7243492e-05,-1.4434772e-06,0.0
1,1,1,15,2.6876824e-05,-1.4220386e-06,0.0
1,1,1,16,2.6297028e-05,-1.3882673e-06,0.0
1,1,1,17,2.5915087e-05,-1.3661047e-06,0.0
1,1,1,18,2.4959169e-05,-1.3109329e-06,0.0
1,1,1,19,2.459847e-05,-1.2902256e-06,0.0
1,1,1,20,2.4237539e-05,-1.2695637e-06,0.0
1,1,1,21,-0.006200591,-1.3986846e-06,0.0
1,3,1,1,-4.1809166e-05,2.3514094e-06,0.0
