1 0.15847462239710822 -0.8024768287621523 0.13227271519530703 -2.8385986887250345e-06 -7.051682034361171e-07 -0.25257363657175674 -0.9675776754867608
2 0.15847913657038026 -0.8024742999942239 0.13227271518222072 -2.8386393205164154e-06 -7.051409549190566e-07 -0.25257364051305764 -0.967577674457935
3 0.19085757996617286 -0.7843357410649757 0.13226890640505834 -1.206494240124698e-05 4.946016525612906e-06 -0.2525748208657078 -0.9675773662579287
4 0.23787159439230715 -0.7579948667117045 0.13227192808136432 -4.401602477627888e-06 -5.589323015674922e-07 -0.2525747909646039 -0.9675773741409521
5 0.2605568594085753 -0.7452855768516058 0.132271796621638 -4.643498526471176e-06 -8.2767349432004e-07 -0.25257335456762997 -0.967577749093171
6 0.3067892470213127 -0.7193840067393198 0.13227216091072763 -3.924585967130304e-06 -1.2937732124947774e-06 -0.25257042534231433 -0.9675785137265741
7 0.3739571552670214 -0.681753183700199 0.13227266368450305 -2.7822622001349193e-06 -8.73357169704948e-07 -0.25257133802370146 -0.9675782754901091
8 0.4210661177585855 -0.655360337560775 0.13227267617415256 -2.36802101458483e-06 -8.062365322801389e-07 -0.2525717439593521 -0.967578169527958
9 0.4891151016853512 -0.6172359745241233 0.13227252126137504 -1.937610662785706e-06 -5.10649784508048e-07 -0.2525724250720594 -0.9675779917346219
10 0.5571609541948294 -0.5791137177206436 0.1322727093252283 -2.440865992501319e-06 -5.10107933546879e-07 -0.2525732037902658 -0.9675777884598751
11 0.6034000261836628 -0.5532086135386939 0.13227273667416428 -2.798726778818233e-06 -6.696742289012423e-07 -0.25257338248662076 -0.9675777418125048
12 0.6478968943177991 -0.5282795796834071 0.13227262520460026 -3.1921948029064914e-06 -8.359500516759691e-07 -0.2525736615514373 -0.9675776689649319
13 0.6705821948888826 -0.5155703270025435 0.1322725191880093 -3.4395494050982226e-06 -9.727920052081128e-07 -0.2525737426263401 -0.9675776478003958
14 0.7168244851452771 -0.48966345423866564 0.13227228020189974 -3.910426318027886e-06 -1.2687285504493398e-06 -0.2525733527189702 -0.9675777495785016
