1 2.910035911416013e-05 2.3990916935491257e-09 -4.7163890761891317e-26 -1.6914588014045763e-25 2.9935733737362875e-27 4.133501107843604e-05 0.9999999991457084
2 2.930490272862167e-05 1.7689150443518824e-09 -1.1790972691476856e-10 -1.6914588008207608e-11 2.993568500213441e-13 4.1335930914682616e-05 0.9999999991456705
3 2.9509753867307384e-05 1.138763828792193e-09 -2.3581945399400193e-10 -3.382917600479325e-11 5.987131969957971e-13 4.133593994501064e-05 0.9999999991456701
4 2.9923742669377877e-05 5.259034300350983e-10 -3.537291814887132e-10 -5.074376398882521e-11 8.980685934840024e-13 4.133686118410756e-05 0.999999999145632
5 3.0129485713575387e-05 -1.0417214364705802e-10 -4.716389088984801e-10 -6.765835195365716e-11 1.1974239082578781e-12 4.134358873564639e-05 0.9999999991453539
6 3.110592336041205e-05 -6.705108893464049e-10 -5.895486383232557e-10 -8.457293989881618e-11 1.496777357607535e-12 4.1353037022038235e-05 0.9999999991449631
7 3.131331752759272e-05 -1.3004433234531325e-09 -7.074583660679737e-10 -1.0148752782966203e-10 1.7961304500064831e-12 4.136084021204164e-05 0.9999999991446404
8 3.152099904808024e-05 -1.9303491300308196e-09 -8.253680939797159e-10 -1.1840211575476693e-10 2.0954827004060486e-12 4.136361245062184e-05 0.9999999991445258
9 3.208186365515626e-05 -2.5310319994089008e-09 -9.432778235412616e-10 -1.353167036628635e-10 2.394833955746158e-12 4.136826119885245e-05 0.9999999991443335
10 3.2647904337687906e-05 -3.1312777285727606e-09 -1.0611875535057864e-09 -1.52231291529333e-10 2.694185450314531e-12 4.138235454050161e-05 0.9999999991437503
11 3.2995202468211974e-05 -3.749621184799741e-09 -1.1790972826700762e-09 -1.6914587940775412e-10 2.9935348253265643e-12 4.138606109067817e-05 0.9999999991435969
12 3.334645648847849e-05 -4.367633502555098e-09 -1.29700701210805e-09 -1.8606046728137962e-10 3.2928829653281908e-12 4.1387018328365256e-05 0.9999999991435573
13 3.369812150681431e-05 -4.985609789325001e-09 -1.4149167418010545e-09 -2.0297505513506906e-10 3.592230724851636e-12 4.139012839013673e-05 0.9999999991434285
14 3.426366363108402e-05 -5.585872064972139e-09 -1.5328264732868127e-09 -2.1988964295148375e-10 3.891578578054398e-12 4.139934452924377e-05 0.999999999143047
15 3.4619939524396766e-05 -6.203460201390835e-09 -1.6507362035209173e-09 -2.3680423082492285e-10 4.190921691302403e-12 4.139086239945129e-05 0.9999999991433982
16 3.518357172499036e-05 -6.803885323332268e-09 -1.768645935752443e-09 -2.5371881862436627e-10 4.490266977619737e-12 4.1397395726459275e-05 0.9999999991431279
17 3.55373036331972e-05 -7.421681675273864e-09 -1.8865556664743036e-09 -2.7063340640196184e-10 4.789611986601518e-12 4.140524578445304e-05 0.9999999991428028
18 3.6464223303444334e-05 -7.992015351850041e-09 -2.004465402953508e-09 -2.87547994193497e-10 5.088953341254004e-12 4.140713684929162e-05 0.9999999991427245
19 3.681932265656874e-05 -8.60969596776188e-09 -2.12237513419692e-09 -3.044625819942629e-10 5.388292659254608e-12 4.1404946311088435e-05 0.9999999991428151
20 3.7174809776793357e-05 -9.227343424804388e-09 -2.240284865699143e-09 -3.213771697594914e-10 5.687632469280808e-12 4.140718972915426e-05 0.9999999991427222
21 0.00647025183268196 5.09039322086609e-07 -2.3582679337509754e-09 -3.3829177060099924e-10 5.9710266254855465e-12 3.911774058536624e-05 0.9999999992349012
22 0.04123019001583871 3.2076417737251405e-06 -2.476593673259805e-09 -3.5520635976908785e-10 6.172925906343974e-12 3.838597582174539e-05 0.9999999992632582
23 0.10535584145693026 1.1167146879050331e-05 -2.5952989940148185e-09 -3.721204706090231e-10 6.251353040723792e-12 0.00011228968376837498 0.9999999936955135
24 0.11122000433695534 1.297859666639573e-05 -2.7132828984013987e-09 -3.8903098355250894e-10 6.535542702994825e-12 0.000744221661268504 0.9999997230670211
25 0.1110335656819355 8.318796888967754e-06 -2.8311866721126795e-09 -4.0537910693604083e-10 2.2425816310993333e-11 0.03977798452371739 0.9992085427713432
26 0.11104355632940571 4.971720254065474e-06 -2.9490938085904685e-09 -4.2071885284258045e-10 4.301532075773575e-11 0.08683488224179421 0.9962227176821726
27 0.11104866713271276 2.8329130150548084e-06 -3.067001792827975e-09 -4.366452006282325e-10 5.2795705720958974e-11 0.10567723058629415 0.9944004841790913
28 0.1110525301446173 1.904201642037324e-06 -3.184910753636841e-09 -4.528973063077174e-10 5.91135011246938e-11 0.115532149173474 0.9933037413134806
29 0.11109404107421045 9.68948395062965e-06 -3.3028281240349045e-09 -4.689588308047504e-10 6.651421332894082e-11 0.12697413413479453 0.9919060284425734
30 0.11108705850539496 6.944306996956977e-06 -3.4207351626338914e-09 -4.852742113603306e-10 7.185979343031413e-11 0.1334302692423903 0.9910582037649975
